,시도명,시군구명,시설명,상세주소,경도,위도,수용가능인원수,총인구수,인구대비 수용가능인원비율
112,충청북도,청주시,청남초등학교 운동장,충청북도 청주시 상당구 영운동 127,127.49771106936252,36.62012621431665,2258,849207,0.2658951233327092
113,충청북도,청주시,동주초등학교 운동장,충청북도 청주시 상당구 금천동 323-0,127.51022537434991,36.62997059437674,1326,849207,0.15614567472948293
114,충청북도,청주시,금천중학교 운동장,충청북도 청주시 상당구 금천동 326-0,127.51143842857108,36.631673498444925,1529,849207,0.18005032930722425
115,충청북도,청주시,호미골 공원,충청북도 청주시 상당구 금천동 327,127.51280709073367,36.63006852887965,6133,849207,0.722203184853634
116,충청북도,청주시,동중학교 운동장,충청북도 청주시 상당구 금천동 47-5,127.50583121718188,36.62800598425108,1937,849207,0.22809515230091132
117,충청북도,청주시,금천고등학교 운동장,충청북도 청주시 상당구 금천동 4-6,127.51184622223956,36.6273359963585,1908,849207,0.2246802016469483
118,충청북도,청주시 청원구,대길초등학교 운동장,충청북도 청주시 청원구 북이면 대길리 228,127.55872753147762,36.7323584237813,1267,193966,0.6532072631285896
119,충청북도,청주시 청원구,북이초등학교 운동장,충청북도 청주시 청원구 북이면 내추리 2-3,127.55554832230936,36.76165220274669,3333,193966,1.718342389903385
120,충청북도,청주시 청원구,각리중학교 운동장,충청북도 청주시 청원구 오창읍 각리 637-4,127.42189433167272,36.70875700307633,1653,193966,0.8522112122743162
121,충청북도,청주시 청원구,오창초등학교 운동장,충청북도 청주시 청원구 오창읍 장대리 238,127.45782100263102,36.74029905707404,4142,193966,2.1354257962735734
122,충청북도,청주시 청원구,각리초등학교 운동장,충청북도 청주시 청원구 오창읍 각리 646-2,127.4241873941267,36.70640748766301,1079,193966,0.5562830599177175
123,충청북도,청주시 청원구,신흥고등학교 운동장,충청북도 청주시 청원구 율량동 516,127.49587327792862,36.668622964428224,7667,193966,3.952754606477424
124,충청북도,청주시 청원구,청주여자고등학교 운동장,충청북도 청주시 청원구 율량동 534,127.48970328770626,36.66716614135348,4448,193966,2.2931854036274397
125,충청북도,청주시 청원구,율량초등학교 운동장,충청북도 청주시 청원구 율량동 1034,127.4914778607588,36.66753356877649,1382,193966,0.7124960044543889
126,충청북도,청주시 청원구,중앙초등학교 운동장,충청북도 청주시 청원구 율량동 2105,127.50122887237616,36.66676612317404,1067,193966,0.5500964086489385
127,충청북도,청주시 청원구,사천초등학교 운동장,충청북도 청주시 청원구 사천동 26-2,127.48013256357726,36.67062006535577,1353,193966,0.6975449305548396
128,충청북도,청주시 청원구,청주중앙여자중학교 운동장,충청북도 청주시 청원구 사천동 229-5,127.47790421209773,36.66359713494487,4565,193966,2.3535052534980356
129,충청북도,청주시 청원구,새터초등학교 운동장,충청북도 청주시 청원구 사천동 200,127.4713541719574,36.66678131505704,2831,193966,1.459534145159461
130,충청북도,청주시 청원구,청주농업고등학교 운동장,충청북도 청주시 청원구 내덕동 322,127.48430246767838,36.65891762834868,3747,193966,1.931781858676263
131,충청북도,청주시 청원구,덕성초등학교 운동장,충청북도 청주시 청원구 율량동 1335,127.48452740753967,36.66692420180754,1659,193966,0.8553045379087058
132,충청북도,청주시 청원구,충북상업정보고등학교 운동장,충청북도 청주시 청원구 율량동 1496,127.47921380308772,36.66377242280564,2075,193966,1.06977511522638
133,충청북도,제천시,동명초등학교 운동장,충청북도 제천시 천남동 9-45,128.1940202237496,37.13333339366881,619,131360,0.4712241169305725
134,충청북도,제천시,명지초등학교 운동장,충청북도 제천시 명지동 46-0,128.2054072656209,37.11844776230591,4259,131360,3.2422350791717416
135,충청북도,제천시,제천시청,충청북도 제천시 천남동 12-2,128.19125719598853,37.13248861744821,6667,131360,5.0753654080389765
136,충청북도,제천시,제천동중학교 운동장,충청북도 제천시 신백동 21-0,128.23438922710355,37.13273933412353,1698,131360,1.2926309378806333
137,충청북도,제천시,내토초등학교 운동장,충청북도 제천시 신백동 132-0,128.22884463748372,37.13408970311929,1360,131360,1.0353227771010962
138,충청북도,제천시,신백초등학교 운동장,충청북도 제천시 신백동 212-7,128.22633255633826,37.128248801002,1265,131360,0.9630024360535931
139,충청북도,제천시,제천상업고등학교 운동장,충청북도 제천시 신백동 182-3,128.2282301106867,37.13319796406564,5167,131360,3.933465286236297
140,충청북도,제천시,두학초등학교 운동장,충청북도 제천시 흑석동 436-0,128.24481763879191,37.13440698489407,1019,131360,0.7757308160779537
141,충청북도,제천시,내토중학교 운동장,충청북도 제천시 장락동 687-1,128.22220921702566,37.14469722352352,1123,131360,0.8549025578562729
142,충청북도,제천시,장락초등학교 운동장,충청북도 제천시 장락동 626-0,128.22256772279945,37.15430712595068,935,131360,0.7117844092570037
143,충청북도,제천시,대제중학교 운동장,충청북도 제천시 청전동 526-22,128.19997757635994,37.147024579173646,997,131360,0.7589829476248477
144,충청북도,제천시,의림지동주민센터 앞(비행장),충청북도 제천시 고암동 1179-1,128.21505283747746,37.16262173550178,28333,131360,21.56897076735688
145,충청북도,제천시,제천시립도서관,충청북도 제천시 장락동 672-8,128.22057752992157,37.14502438601789,400,131360,0.3045066991473812
146,충청북도,제천시,제천여자중학교 운동장,충청북도 제천시 청전동 71-1,128.21895897772126,37.15323750379251,9161,131360,6.973964677222899
147,충청북도,제천시,중앙초등학교 운동장,충청북도 제천시 청전동 625-0,128.21516361604836,37.1529359302545,1378,131360,1.0490255785627285
148,충청북도,제천시,제천보건복지센터,충청북도 제천시 청전동 110-0,128.21588265768335,37.148950409834185,2067,131360,1.5735383678440926
149,충청북도,제천시,제천고등학교 운동장,충청북도 제천시 청전동 162-0,128.2169855728486,37.14296889194094,3013,131360,2.293696711327649
150,충청북도,제천시,대원대학교 운동장,충청북도 제천시 신월동 599-0,128.19140341760334,37.17579546798715,5957,131360,4.534866017052376
151,충청북도,제천시,세명대학교 운동장,충청북도 제천시 신월동 557-0,128.19790753995173,37.1800176394354,6448,131360,4.908647990255786
152,충청북도,제천시,용두초등학교 운동장,충청북도 제천시 하소동 405-0,128.1969040294983,37.14368553111228,1700,131360,1.2941534713763703
153,충청북도,제천시,제천의림여자중학교 운동장,충청북도 제천시 하소동 49-2,128.19756470379394,37.142458162851234,4374,131360,3.3297807551766136
154,충청북도,제천시,남당초등학교 운동장,충청북도 제천시 영천동 760-0,128.202471777215,37.13053402309271,4881,131360,3.715742996345919
155,충청북도,제천시,화산초등학교 운동장,충청북도 제천시 화산동 606-0,128.21351591162636,37.12992586645327,1650,131360,1.2560901339829476
156,충청북도,제천시,제천중앙공원,충청북도 제천시 중앙로2가 26-1,128.21062631278411,37.13957372404277,367,131360,0.2793848964677223
157,충청북도,제천시,제천종합운동장,충청북도 제천시 화산동 1-0,128.21781054477657,37.13018895503688,3833,131360,2.9179354445797805
158,충청북도,제천시,제천체육관의병광장,충청북도 제천시 화산동 128-1,128.21505013144989,37.13083632791308,2167,131360,1.6496650426309378
159,충청북도,제천시,남천초등학교 운동장,충청북도 제천시 남천동 260-0,128.21659093898876,37.136669728158296,5667,131360,4.314098660170524
160,충청북도,제천시,제천제일고등학교 운동장,충청북도 제천시 동현동 15-3,128.22059316186807,37.13489451699092,3667,131360,2.7915651644336172
161,충청북도,제천시,제천여자고등학교 운동장,충청북도 제천시 서부동 740-0,128.20451012318816,37.136028501482,2167,131360,1.6496650426309378
162,충청북도,제천시,의림초등학교 운동장,충청북도 제천시 의림동 186-0,128.20681913988176,37.1411037087808,5640,131360,4.293544457978076
